Frame No,Start,End,latitude,Longitude,Altitude,Speed,Distance
24083,"13:23,536","13:23,569",9.313611,80.158689,123.072,12.016655108639842,0.0
24084,"13:23,569","13:23,602",9.313607,80.158699,123.086,11.985407794480754,0.001250912095021192
24085,"13:23,602","13:23,636",9.313607,80.158699,123.086,11.985407794480754,0.0
24086,"13:23,636","13:23,669",9.313607,80.158699,123.086,11.985407794480754,0.0
24087,"13:23,669","13:23,702",9.313604,80.158710,123.080,11.985407794480754,0.001323028972291107
24088,"13:23,702","13:23,736",9.313604,80.158710,123.080,11.985407794480754,0.0
24089,"13:23,736","13:23,769",9.313604,80.158710,123.080,11.985407794480754,0.0
24090,"13:23,769","13:23,803",9.313601,80.158720,123.093,11.985407794480754,0.001211682042412084
24091,"13:23,803","13:23,836",9.313601,80.158720,123.093,11.985407794480754,0.0
24092,"13:23,836","13:23,869",9.313601,80.158720,123.093,11.985407794480754,0.0
24093,"13:23,869","13:23,903",9.313597,80.158731,123.080,11.985407794480754,0.0013590487369764532
24094,"13:23,903","13:23,936",9.313597,80.158731,123.080,11.985407794480754,0.0
24095,"13:23,936","13:23,969",9.313597,80.158731,123.080,11.985407794480754,0.0
24096,"13:23,969","13:24,003",9.313594,80.158741,123.081,11.985407794480754,0.0012116820646902095
24097,"13:24,003","13:24,036",9.313594,80.158741,123.081,11.985407794480754,0.0
24098,"13:24,036","13:24,070",9.313594,80.158741,123.081,11.985407794480754,0.0
24099,"13:24,070","13:24,103",9.313590,80.158751,123.061,12.017071190602143,0.0012509121459337658
24100,"13:24,103","13:24,136",9.313590,80.158751,123.061,12.017071190602143,0.0
24101,"13:24,136","13:24,170",9.313590,80.158751,123.061,12.017071190602143,0.0
24102,"13:24,170","13:24,203",9.313587,80.158761,123.056,12.017071190602143,0.0012116820868596388
24103,"13:24,203","13:24,236",9.313587,80.158761,123.056,12.017071190602143,0.0
24104,"13:24,236","13:24,270",9.313587,80.158761,123.056,12.017071190602143,0.0
24105,"13:24,270","13:24,303",9.313583,80.158772,123.038,12.016655108639842,0.001359048784990842
24106,"13:24,303","13:24,336",9.313583,80.158772,123.038,12.016655108639842,0.0
24107,"13:24,336","13:24,370",9.313583,80.158772,123.038,12.016655108639842,0.0
24108,"13:24,370","13:24,403",9.313580,80.158782,123.046,12.016655108639842,0.0012116821090833911
24109,"13:24,403","13:24,437",9.313580,80.158782,123.046,12.016655108639842,0.0
24110,"13:24,437","13:24,470",9.313580,80.158782,123.046,12.016655108639842,0.0
24111,"13:24,470","13:24,503",9.313576,80.158792,123.035,12.016655108639842,0.0012509121903542036
24112,"13:24,503","13:24,537",9.313576,80.158792,123.035,12.016655108639842,0.0
24113,"13:24,537","13:24,570",9.313576,80.158792,123.035,12.016655108639842,0.0
24114,"13:24,570","13:24,603",9.313573,80.158803,123.045,12.016655108639842,0.0013230290813562471
24115,"13:24,603","13:24,637",9.313573,80.158803,123.045,12.016655108639842,0.0
24116,"13:24,637","13:24,670",9.313573,80.158803,123.045,12.016655108639842,0.0
24117,"13:24,670","13:24,703",9.313569,80.158813,123.034,12.016655108639842,0.0012509122105141108
24118,"13:24,703","13:24,737",9.313569,80.158813,123.034,12.016655108639842,0.0
24119,"13:24,737","13:24,770",9.313569,80.158813,123.034,12.016655108639842,0.0
24120,"13:24,770","13:24,804",9.313566,80.158824,123.042,12.016655108639842,0.0013230291045124552
24121,"13:24,804","13:24,837",9.313566,80.158824,123.042,12.016655108639842,0.0
24122,"13:24,837","13:24,870",9.313566,80.158824,123.042,12.016655108639842,0.0
24123,"13:24,870","13:24,904",9.313562,80.158835,123.035,11.921828718783038,0.0013590488569153964
24124,"13:24,904","13:24,937",9.313562,80.158835,123.035,11.921828718783038,0.0
24125,"13:24,937","13:24,970",9.313562,80.158835,123.035,11.921828718783038,0.0
24126,"13:24,970","13:25,004",9.313559,80.158846,123.044,11.890332207301864,0.0013230291291399993
24127,"13:25,004","13:25,037",9.313559,80.158846,123.044,11.890332207301864,0.0
24128,"13:25,037","13:25,071",9.313559,80.158846,123.044,11.890332207301864,0.0
24129,"13:25,071","13:25,104",9.313555,80.158856,123.040,11.890332207301864,0.0012509122563013112
24130,"13:25,104","13:25,137",9.313555,80.158856,123.040,11.890332207301864,0.0
24131,"13:25,137","13:25,171",9.313555,80.158856,123.040,11.890332207301864,0.0
24132,"13:25,171","13:25,204",9.313552,80.158866,123.051,11.890332207301864,0.0012116821980325762
24133,"13:25,204","13:25,237",9.313552,80.158866,123.051,11.890332207301864,0.0
24134,"13:25,237","13:25,271",9.313552,80.158866,123.051,11.890332207301864,0.0
24135,"13:25,271","13:25,304",9.313549,80.158876,123.051,11.890332207301864,0.0012116822075026684
24136,"13:25,304","13:25,337",9.313549,80.158876,123.051,11.890332207301864,0.0
24137,"13:25,337","13:25,371",9.313549,80.158876,123.051,11.890332207301864,0.0
24138,"13:25,371","13:25,404",9.313545,80.158886,123.057,11.890332207301864,0.001250912284320043
24139,"13:25,404","13:25,438",9.313545,80.158886,123.057,11.890332207301864,0.0
24140,"13:25,438","13:25,471",9.313545,80.158886,123.057,11.890332207301864,0.0
24141,"13:25,471","13:25,504",9.313542,80.158897,123.049,11.859595271340417,0.0013230291903712612
24142,"13:25,504","13:25,538",9.313542,80.158897,123.049,11.859595271340417,0.0
24143,"13:25,538","13:25,571",9.313542,80.158897,123.049,11.859595271340417,0.0
24144,"13:25,571","13:25,604",9.313539,80.158907,123.048,11.859595271340417,0.0012116822393050928
24145,"13:25,604","13:25,638",9.313539,80.158907,123.048,11.859595271340417,0.0
24146,"13:25,638","13:25,671",9.313539,80.158907,123.048,11.859595271340417,0.0
24147,"13:25,671","13:25,704",9.313535,80.158917,123.031,11.859595271340417,0.001250912316439318
24148,"13:25,704","13:25,738",9.313535,80.158917,123.031,11.859595271340417,0.0
24149,"13:25,738","13:25,771",9.313535,80.158917,123.031,11.859595271340417,0.0
24150,"13:25,771","13:25,805",9.313532,80.158927,123.029,11.764352935882194,0.0012116822614743924
24151,"13:25,805","13:25,838",9.313532,80.158927,123.029,11.764352935882194,0.0
24152,"13:25,838","13:25,871",9.313532,80.158927,123.029,11.764352935882194,0.0
24153,"13:25,871","13:25,905",9.313529,80.158938,123.021,11.764352935882194,0.0013230292361577644
24154,"13:25,905","13:25,938",9.313529,80.158938,123.021,11.764352935882194,0.0
24155,"13:25,938","13:25,971",9.313529,80.158938,123.021,11.764352935882194,0.0
24156,"13:25,971","13:26,005",9.313525,80.158948,123.030,11.764352935882194,0.0012509123458248432
24157,"13:26,005","13:26,038",9.313525,80.158948,123.030,11.764352935882194,0.0
24158,"13:26,038","13:26,072",9.313525,80.158948,123.030,11.764352935882194,0.0
24159,"13:26,072","13:26,105",9.313522,80.158958,123.017,11.764352935882194,0.0012116822932224198
24160,"13:26,105","13:26,138",9.313522,80.158958,123.017,11.764352935882194,0.0
24161,"13:26,138","13:26,172",9.313522,80.158958,123.017,11.764352935882194,0.0
24162,"13:26,172","13:26,205",9.313519,80.158969,123.015,11.764352935882194,0.0013230292699680053
24163,"13:26,205","13:26,238",9.313519,80.158969,123.015,11.764352935882194,0.0
24164,"13:26,238","13:26,272",9.313519,80.158969,123.015,11.764352935882194,0.0
24165,"13:26,272","13:26,305",9.313515,80.158979,123.000,11.764352935882194,0.001250912379240731
24166,"13:26,305","13:26,338",9.313515,80.158979,123.000,11.764352935882194,0.0
24167,"13:26,338","13:26,372",9.313515,80.158979,123.000,11.764352935882194,0.0
24168,"13:26,372","13:26,405",9.313512,80.158989,123.006,11.764352935882194,0.0012116823250247534
24169,"13:26,405","13:26,439",9.313512,80.158989,123.006,11.764352935882194,0.0
24170,"13:26,439","13:26,472",9.313512,80.158989,123.006,11.764352935882194,0.0
24171,"13:26,472","13:26,505",9.313509,80.158999,122.997,11.764352935882194,0.001211682333138032
24172,"13:26,505","13:26,539",9.313509,80.158999,122.997,11.764352935882194,0.0
24173,"13:26,539","13:26,572",9.313509,80.158999,122.997,11.764352935882194,0.0
24174,"13:26,572","13:26,605",9.313506,80.159010,122.999,11.859595271340417,0.001323029315605097
24175,"13:26,605","13:26,639",9.313506,80.159010,122.999,11.859595271340417,0.0
24176,"13:26,639","13:26,672",9.313506,80.159010,122.999,11.859595271340417,0.0
24177,"13:26,672","13:26,705",9.313502,80.159019,122.987,11.859595271340417,0.0011443027079447593
24178,"13:26,705","13:26,739",9.313502,80.159019,122.987,11.859595271340417,0.0
24179,"13:26,739","13:26,772",9.313502,80.159019,122.987,11.859595271340417,0.0
24180,"13:26,772","13:26,806",9.313499,80.159030,122.990,11.859595271340417,0.0013230293416540723
24181,"13:26,806","13:26,839",9.313499,80.159030,122.990,11.859595271340417,0.0
24182,"13:26,839","13:26,872",9.313499,80.159030,122.990,11.859595271340417,0.0
24183,"13:26,872","13:26,906",9.313496,80.159040,122.978,11.859595271340417,0.0012116823758214733
24184,"13:26,906","13:26,939",9.313496,80.159040,122.978,11.859595271340417,0.0
24185,"13:26,939","13:26,972",9.313496,80.159040,122.978,11.859595271340417,0.0
24186,"13:26,972","13:27,006",9.313492,80.159051,122.986,11.859595271340417,0.0013590490952142458
24187,"13:27,006","13:27,039",9.313492,80.159051,122.986,11.859595271340417,0.0
24188,"13:27,039","13:27,073",9.313492,80.159051,122.986,11.859595271340417,0.0
24189,"13:27,073","13:27,106",9.313489,80.159061,122.974,11.859595271340417,0.0012116823965795582
24190,"13:27,106","13:27,139",9.313489,80.159061,122.974,11.859595271340417,0.0
24191,"13:27,139","13:27,173",9.313489,80.159061,122.974,11.859595271340417,0.0
24192,"13:27,173","13:27,206",9.313486,80.159071,122.982,11.859595271340417,0.0012116824090348324
24193,"13:27,206","13:27,239",9.313486,80.159071,122.982,11.859595271340417,0.0
24194,"13:27,239","13:27,273",9.313486,80.159071,122.982,11.859595271340417,0.0
24195,"13:27,273","13:27,306",9.313483,80.159081,122.969,11.859595271340417,0.001211682417039405
24196,"13:27,306","13:27,339",9.313483,80.159081,122.969,11.859595271340417,0.0
24197,"13:27,339","13:27,373",9.313483,80.159081,122.969,11.859595271340417,0.0
24198,"13:27,373","13:27,406",9.313479,80.159092,122.979,11.859595271340417,0.0013590491397385586
24199,"13:27,406","13:27,440",9.313479,80.159092,122.979,11.859595271340417,0.0
24200,"13:27,440","13:27,473",9.313479,80.159092,122.979,11.859595271340417,0.0
24201,"13:27,473","13:27,506",9.313476,80.159102,122.968,11.859595271340417,0.0012116824393172518
24202,"13:27,506","13:27,540",9.313476,80.159102,122.968,11.859595271340417,0.0
24203,"13:27,540","13:27,573",9.313476,80.159102,122.968,11.859595271340417,0.0
24204,"13:27,573","13:27,606",9.313473,80.159112,122.982,11.859595271340417,0.001211682447376154
24205,"13:27,606","13:27,640",9.313473,80.159112,122.982,11.859595271340417,0.0
24206,"13:27,640","13:27,673",9.313473,80.159112,122.982,11.859595271340417,0.0
24207,"13:27,673","13:27,706",9.313469,80.159123,122.978,11.985407794480754,0.0013590491753718997
24208,"13:27,706","13:27,740",9.313469,80.159123,122.978,11.985407794480754,0.0
24209,"13:27,740","13:27,773",9.313469,80.159123,122.978,11.985407794480754,0.0
24210,"13:27,773","13:27,807",9.313466,80.159133,122.983,11.985407794480754,0.0012116824710107505
24211,"13:27,807","13:27,840",9.313466,80.159133,122.983,11.985407794480754,0.0
24212,"13:27,840","13:27,873",9.313466,80.159133,122.983,11.985407794480754,0.0
24213,"13:27,873","13:27,907",9.313463,80.159143,122.966,11.985407794480754,0.0012116824805894356
24214,"13:27,907","13:27,940",9.313463,80.159143,122.966,11.985407794480754,0.0
24215,"13:27,940","13:27,973",9.313463,80.159143,122.966,11.985407794480754,0.0
24216,"13:27,973","13:28,007",9.313459,80.159154,122.944,11.9858249611781,0.0013590492096212932
24217,"13:28,007","13:28,040",9.313459,80.159154,122.944,11.9858249611781,0.0
24218,"13:28,040","13:28,074",9.313459,80.159154,122.944,11.9858249611781,0.0
24219,"13:28,074","13:28,107",9.313456,80.159164,122.924,11.9858249611781,0.0012116825027585557
24220,"13:28,107","13:28,140",9.313456,80.159164,122.924,11.9858249611781,0.0
24221,"13:28,140","13:28,174",9.313456,80.159164,122.924,11.9858249611781,0.0
24222,"13:28,174","13:28,207",9.313452,80.159174,122.929,11.9858249611781,0.0012509125703864382
24223,"13:28,207","13:28,240",9.313452,80.159174,122.929,11.9858249611781,0.0
24224,"13:28,240","13:28,274",9.313452,80.159174,122.929,11.9858249611781,0.0
24225,"13:28,274","13:28,307",9.313449,80.159185,122.913,11.9858249611781,0.001323029517563449
24226,"13:28,307","13:28,340",9.313449,80.159185,122.913,11.9858249611781,0.0
24227,"13:28,340","13:28,374",9.313449,80.159185,122.913,11.9858249611781,0.0
24228,"13:28,374","13:28,407",9.313446,80.159195,122.920,11.985407794480754,0.001211682534506327
24229,"13:28,407","13:28,441",9.313446,80.159195,122.920,11.985407794480754,0.0
24230,"13:28,441","13:28,474",9.313446,80.159195,122.920,11.985407794480754,0.0
24231,"13:28,474","13:28,507",9.313442,80.159205,122.911,11.985407794480754,0.0012509126025054104
24232,"13:28,507","13:28,541",9.313442,80.159205,122.911,11.985407794480754,0.0
24233,"13:28,541","13:28,574",9.313442,80.159205,122.911,11.985407794480754,0.0
24234,"13:28,574","13:28,607",9.313439,80.159216,122.924,11.890332207301864,0.0013230295527452119
24235,"13:28,607","13:28,641",9.313439,80.159216,122.924,11.890332207301864,0.0
24236,"13:28,641","13:28,674",9.313439,80.159216,122.924,11.890332207301864,0.0
24237,"13:28,674","13:28,707",9.313435,80.159226,122.922,11.985407794480754,0.0012509126239616892
24238,"13:28,707","13:28,741",9.313435,80.159226,122.922,11.985407794480754,0.0
24239,"13:28,741","13:28,774",9.313435,80.159226,122.922,11.985407794480754,0.0
24240,"13:28,774","13:28,808",9.313432,80.159236,122.936,11.985407794480754,0.00121168257900749
24241,"13:28,808","13:28,841",9.313432,80.159236,122.936,11.985407794480754,0.0
24242,"13:28,841","13:28,874",9.313432,80.159236,122.936,11.985407794480754,0.0
24243,"13:28,874","13:28,908",9.313429,80.159246,122.936,11.985407794480754,0.0012116825871206873
24244,"13:28,908","13:28,941",9.313429,80.159246,122.936,11.985407794480754,0.0
24245,"13:28,941","13:28,974",9.313429,80.159246,122.936,11.985407794480754,0.0
24246,"13:28,974","13:29,008",9.313425,80.159257,122.955,12.016655108639842,0.0013590493260043624
24247,"13:29,008","13:29,041",9.313425,80.159257,122.955,12.016655108639842,0.0
24248,"13:29,041","13:29,075",9.313425,80.159257,122.955,12.016655108639842,0.0
24249,"13:29,075","13:29,108",9.313422,80.159267,122.954,12.016655108639842,0.0012116826108095205
24250,"13:29,108","13:29,141",9.313422,80.159267,122.954,12.016655108639842,0.0
24251,"13:29,141","13:29,175",9.313422,80.159267,122.954,12.016655108639842,0.0
24252,"13:29,175","13:29,208",9.313418,80.159278,122.973,12.08056290079233,0.0013590493485949188
24253,"13:29,208","13:29,241",9.313418,80.159278,122.973,12.08056290079233,0.0
24254,"13:29,241","13:29,275",9.313418,80.159278,122.973,12.08056290079233,0.0
24255,"13:29,275","13:29,308",9.313415,80.159288,122.970,12.08056290079233,0.0012116826343353169
24256,"13:29,308","13:29,341",9.313415,80.159288,122.970,12.08056290079233,0.0
24257,"13:29,341","13:29,375",9.313415,80.159288,122.970,12.08056290079233,0.0
24258,"13:29,375","13:29,408",9.313411,80.159299,122.991,12.08056290079233,0.001359049372698562
24259,"13:29,408","13:29,442",9.313411,80.159299,122.991,12.08056290079233,0.0
24260,"13:29,442","13:29,475",9.313411,80.159299,122.991,12.08056290079233,0.0
24261,"13:29,475","13:29,508",9.313408,80.159309,122.991,12.080976781701056,0.001211682653736437
24262,"13:29,508","13:29,542",9.313408,80.159309,122.991,12.080976781701056,0.0
24263,"13:29,542","13:29,575",9.313408,80.159309,122.991,12.080976781701056,0.0
24264,"13:29,575","13:29,608",9.313405,80.159320,123.007,12.08056290079233,0.0013230296724126942
24265,"13:29,608","13:29,642",9.313405,80.159320,123.007,12.08056290079233,0.0
24266,"13:29,642","13:29,675",9.313405,80.159320,123.007,12.08056290079233,0.0
24267,"13:29,675","13:29,708",9.313401,80.159330,123.005,12.08056290079233,0.0012509127284483718
24268,"13:29,708","13:29,742",9.313401,80.159330,123.005,12.08056290079233,0.0
24269,"13:29,742","13:29,775",9.313401,80.159330,123.005,12.08056290079233,0.0
24270,"13:29,775","13:29,809",9.313398,80.159341,123.020,11.985407794480754,0.001323029697089584
24271,"13:29,809","13:29,842",9.313398,80.159341,123.020,11.985407794480754,0.0
24272,"13:29,842","13:29,875",9.313398,80.159341,123.020,11.985407794480754,0.0
24273,"13:29,875","13:29,909",9.313394,80.159351,123.014,11.985407794480754,0.0012509127499747382
24274,"13:29,909","13:29,942",9.313394,80.159351,123.014,11.985407794480754,0.0
24275,"13:29,942","13:29,975",9.313394,80.159351,123.014,11.985407794480754,0.0
24276,"13:29,975","13:30,009",9.313391,80.159362,123.030,11.985407794480754,0.0013230297202453333
24277,"13:30,009","13:30,042",9.313391,80.159362,123.030,11.985407794480754,0.0
24278,"13:30,042","13:30,076",9.313391,80.159362,123.030,11.985407794480754,0.0
24279,"13:30,076","13:30,109",9.313387,80.159371,123.027,12.016655108639842,0.001144303019743684
24280,"13:30,109","13:30,142",9.313387,80.159371,123.027,12.016655108639842,0.0
24281,"13:30,142","13:30,176",9.313387,80.159371,123.027,12.016655108639842,0.0
24282,"13:30,176","13:30,209",9.313384,80.159382,123.040,12.016655108639842,0.0013230297462940085
24283,"13:30,209","13:30,242",9.313384,80.159382,123.040,12.016655108639842,0.0
24284,"13:30,242","13:30,276",9.313380,80.159392,123.034,12.016655108639842,0.0012509127930274229
24285,"13:30,276","13:30,309",9.313380,80.159392,123.034,12.016655108639842,0.0
24286,"13:30,309","13:30,342",9.313380,80.159392,123.034,12.016655108639842,0.0
24287,"13:30,342","13:30,376",9.313377,80.159403,123.049,12.016655108639842,0.0013230297695492547
24288,"13:30,376","13:30,409",9.313377,80.159403,123.049,12.016655108639842,0.0
24289,"13:30,409","13:30,443",9.313377,80.159403,123.049,12.016655108639842,0.0
24290,"13:30,443","13:30,476",9.313377,80.159403,123.049,12.016655108639842,0.0
24291,"13:30,476","13:30,509",9.313373,80.159414,123.049,12.016655108639842,0.0013590495040999811
24292,"13:30,509","13:30,543",9.313373,80.159414,123.049,12.016655108639842,0.0
24293,"13:30,543","13:30,576",9.313373,80.159414,123.049,12.016655108639842,0.0
24294,"13:30,576","13:30,609",9.313369,80.159425,123.063,12.016655108639842,0.0013590495178642
24295,"13:30,609","13:30,643",9.313369,80.159425,123.063,12.016655108639842,0.0
24296,"13:30,643","13:30,676",9.313369,80.159425,123.063,12.016655108639842,0.0
24297,"13:30,676","13:30,709",9.313366,80.159435,123.060,12.016655108639842,0.0012116827885416234
24298,"13:30,709","13:30,743",9.313366,80.159435,123.060,12.016655108639842,0.0
24299,"13:30,743","13:30,776",9.313366,80.159435,123.060,12.016655108639842,0.0
24300,"13:30,776","13:30,810",9.313362,80.159446,123.070,12.016655108639842,0.0013590495404546135
24301,"13:30,810","13:30,843",9.313362,80.159446,123.070,12.016655108639842,0.0
24302,"13:30,843","13:30,876",9.313362,80.159446,123.070,12.016655108639842,0.0
24303,"13:30,876","13:30,910",9.313359,80.159456,123.063,12.016655108639842,0.0012116828121216281
24304,"13:30,910","13:30,943",9.313359,80.159456,123.063,12.016655108639842,0.0
24305,"13:30,943","13:30,976",9.313356,80.159466,123.068,12.016655108639842,0.0012116828188779775
24306,"13:30,976","13:31,010",9.313356,80.159466,123.068,12.016655108639842,0.0
24307,"13:31,010","13:31,043",9.313356,80.159466,123.068,12.016655108639842,0.0
24308,"13:31,043","13:31,077",9.313352,80.159476,123.055,12.016655108639842,0.0012509128792027814
24309,"13:31,077","13:31,110",9.313352,80.159476,123.055,12.016655108639842,0.0
24310,"13:31,110","13:31,143",9.313352,80.159476,123.055,12.016655108639842,0.0
24311,"13:31,143","13:31,177",9.313349,80.159486,123.060,12.016655108639842,0.0012116828424579588
24312,"13:31,177","13:31,210",9.313349,80.159486,123.060,12.016655108639842,0.0
24313,"13:31,210","13:31,243",9.313349,80.159486,123.060,12.016655108639842,0.0
24314,"13:31,243","13:31,277",9.313345,80.159496,123.053,12.016655108639842,0.0012509129007992168
24315,"13:31,277","13:31,310",9.313345,80.159496,123.053,11.921828718783038,0.0
24316,"13:31,310","13:31,343",9.313345,80.159496,123.053,11.921828718783038,0.0
24317,"13:31,343","13:31,377",9.313342,80.159507,123.066,11.921828718783038,0.001323029894006376
24318,"13:31,377","13:31,410",9.313342,80.159507,123.066,11.921828718783038,0.0
24319,"13:31,410","13:31,444",9.313342,80.159507,123.066,11.921828718783038,0.0
24320,"13:31,444","13:31,477",9.313338,80.159517,123.059,11.921828718783038,0.0012509129208884146
24321,"13:31,477","13:31,510",9.313338,80.159517,123.059,11.921828718783038,0.0
24322,"13:31,510","13:31,544",9.313338,80.159517,123.059,11.921828718783038,0.0
24323,"13:31,544","13:31,577",9.313335,80.159528,123.065,11.921828718783038,0.001323029917261512
24324,"13:31,577","13:31,610",9.313335,80.159528,123.065,11.921828718783038,0.0
24325,"13:31,610","13:31,644",9.313335,80.159528,123.065,11.921828718783038,0.0
24326,"13:31,644","13:31,677",9.313331,80.159538,123.055,11.921828718783038,0.0012509129437814966
24327,"13:31,677","13:31,710",9.313331,80.159538,123.055,11.921828718783038,0.0
24328,"13:31,710","13:31,744",9.313331,80.159538,123.055,11.921828718783038,0.0
24329,"13:31,744","13:31,777",9.313328,80.159548,123.063,11.921828718783038,0.0012116829105385959
24330,"13:31,777","13:31,811",9.313328,80.159548,123.063,11.921828718783038,0.0
24331,"13:31,811","13:31,844",9.313328,80.159548,123.063,11.921828718783038,0.0
24332,"13:31,844","13:31,877",9.313324,80.159559,123.062,11.921828718783038,0.0013590496706652353
24333,"13:31,877","13:31,911",9.313324,80.159559,123.062,11.921828718783038,0.0
24334,"13:31,911","13:31,944",9.313324,80.159559,123.062,11.921828718783038,0.0
24335,"13:31,944","13:31,977",9.313321,80.159569,123.075,11.921828718783038,0.0012116829313506235
24336,"13:31,977","13:32,011",9.313321,80.159569,123.075,11.921828718783038,0.0
24337,"13:32,011","13:32,044",9.313321,80.159569,123.075,11.921828718783038,0.0
24338,"13:32,044","13:32,078",9.313318,80.159579,123.069,11.921828718783038,0.0012116829394637082
24339,"13:32,078","13:32,111",9.313318,80.159579,123.069,11.921828718783038,0.0
24340,"13:32,111","13:32,144",9.313318,80.159579,123.069,11.921828718783038,0.0
24341,"13:32,144","13:32,178",9.313314,80.159590,123.077,11.921828718783038,0.0013590497062334168
24342,"13:32,178","13:32,211",9.313314,80.159590,123.077,11.921828718783038,0.0
24343,"13:32,211","13:32,244",9.313314,80.159590,123.077,11.921828718783038,0.0
24344,"13:32,244","13:32,278",9.313311,80.159599,123.077,11.921828718783038,0.0011012820407868423
24345,"13:32,278","13:32,311",9.313311,80.159599,123.077,11.921828718783038,0.0
24346,"13:32,311","13:32,344",9.313311,80.159599,123.077,11.921828718783038,0.0
24347,"13:32,344","13:32,378",9.313307,80.159610,123.080,11.921828718783038,0.0013590497288236902
24348,"13:32,378","13:32,411",9.313307,80.159610,123.080,11.921828718783038,0.0
24349,"13:32,411","13:32,445",9.313307,80.159610,123.080,11.921828718783038,0.0
24350,"13:32,445","13:32,478",9.313303,80.159620,123.070,11.921828718783038,0.001250913029956408
24351,"13:32,478","13:32,511",9.313303,80.159620,123.070,11.921828718783038,0.0
24352,"13:32,511","13:32,545",9.313303,80.159620,123.070,11.921828718783038,0.0
24353,"13:32,545","13:32,578",9.313300,80.159631,123.075,11.921828718783038,0.0013230300417678511
24354,"13:32,578","13:32,611",9.313300,80.159631,123.075,11.921828718783038,0.0
24355,"13:32,611","13:32,645",9.313300,80.159631,123.075,11.921828718783038,0.0
24356,"13:32,645","13:32,678",9.313296,80.159641,123.073,11.921828718783038,0.00125091305004551
24357,"13:32,678","13:32,711",9.313296,80.159641,123.073,11.921828718783038,0.0
24358,"13:32,711","13:32,745",9.313296,80.159641,123.073,11.921828718783038,0.0
24359,"13:32,745","13:32,778",9.313293,80.159651,123.087,11.921828718783038,0.001211683020243024
24360,"13:32,778","13:32,812",9.313293,80.159651,123.087,11.921828718783038,0.0
24361,"13:32,812","13:32,845",9.313293,80.159651,123.087,11.921828718783038,0.0
24362,"13:32,845","13:32,878",9.313290,80.159662,123.083,11.921828718783038,0.001323030076998824
24363,"13:32,878","13:32,912",9.313290,80.159662,123.083,11.890332207301864,0.0
24364,"13:32,912","13:32,945",9.313290,80.159662,123.083,11.890332207301864,0.0
24365,"13:32,945","13:32,978",9.313286,80.159672,123.091,11.890332207301864,0.0012509130821639742
24366,"13:32,978","13:33,012",9.313286,80.159672,123.091,11.890332207301864,0.0
24367,"13:33,012","13:33,045",9.313286,80.159672,123.091,11.890332207301864,0.0
24368,"13:33,045","13:33,079",9.313283,80.159682,123.080,11.890332207301864,0.0012116830519902455
24369,"13:33,079","13:33,112",9.313283,80.159682,123.080,11.890332207301864,0.0
24370,"13:33,112","13:33,145",9.313283,80.159682,123.080,11.890332207301864,0.0
24371,"13:33,145","13:33,179",9.313279,80.159693,123.090,11.890332207301864,0.001359049826168761
24372,"13:33,179","13:33,212",9.313279,80.159693,123.090,11.890332207301864,0.0
24373,"13:33,212","13:33,245",9.313279,80.159693,123.090,11.890332207301864,0.0
24374,"13:33,245","13:33,279",9.313276,80.159703,123.082,11.890332207301864,0.001211683072802167
24375,"13:33,279","13:33,312",9.313276,80.159703,123.082,11.890332207301864,0.0
24376,"13:33,312","13:33,345",9.313276,80.159703,123.082,11.890332207301864,0.0
24377,"13:33,345","13:33,379",9.313273,80.159713,123.085,11.890332207301864,0.0012116830837374337
24378,"13:33,379","13:33,412",9.313273,80.159713,123.085,11.890332207301864,0.0
24379,"13:33,412","13:33,446",9.313273,80.159713,123.085,11.890332207301864,0.0
24380,"13:33,446","13:33,479",9.313269,80.159724,123.075,11.890332207301864,0.0013590498604174643
24381,"13:33,479","13:33,512",9.313269,80.159724,123.075,11.890332207301864,0.0
24382,"13:33,512","13:33,546",9.313269,80.159724,123.075,11.890332207301864,0.0
24383,"13:33,546","13:33,579",9.313266,80.159734,123.087,11.890332207301864,0.0012116831059604454
24384,"13:33,579","13:33,612",9.313266,80.159734,123.087,11.890332207301864,0.0
24385,"13:33,612","13:33,646",9.313266,80.159734,123.087,11.890332207301864,0.0
24386,"13:33,646","13:33,679",9.313262,80.159744,123.086,11.890332207301864,0.0012509131559676923
24387,"13:33,679","13:33,712",9.313262,80.159744,123.086,11.890332207301864,0.0
24388,"13:33,712","13:33,746",9.313262,80.159744,123.086,11.890332207301864,0.0
24389,"13:33,746","13:33,779",9.313259,80.159755,123.088,11.890332207301864,0.0013230301846387372
24390,"13:33,779","13:33,813",9.313259,80.159755,123.088,11.890332207301864,0.0
24391,"13:33,813","13:33,846",9.313259,80.159755,123.088,11.890332207301864,0.0
24392,"13:33,846","13:33,879",9.313256,80.159765,123.081,11.890332207301864,0.001211683137707576
24393,"13:33,879","13:33,913",9.313256,80.159765,123.081,11.795338062132853,0.0
24394,"13:33,913","13:33,946",9.313256,80.159765,123.081,11.795338062132853,0.0
24395,"13:33,946","13:33,979",9.313253,80.159775,123.087,11.795338062132853,0.0012116831472860487
24396,"13:33,979","13:34,013",9.313253,80.159775,123.087,11.795338062132853,0.0
24397,"13:34,013","13:34,046",9.313253,80.159775,123.087,11.795338062132853,0.0
24398,"13:34,046","13:34,080",9.313249,80.159785,123.073,11.795338062132853,0.0012509131958744469
24399,"13:34,080","13:34,113",9.313249,80.159785,123.073,11.795338062132853,0.0
24400,"13:34,113","13:34,146",9.313249,80.159785,123.073,11.795338062132853,0.0
