Frame No,Time code,latitude,Longitude,Altitude,Speed,Distance
15086,"00:08:23,336 --> 00:08:23,369",9.332992,80.132938,122.976,11.96202324023825,0.0
15087,"00:08:23,369 --> 00:08:23,402",9.332986,80.132947,122.988,11.96202324023825,0.0012590985951751645
15088,"00:08:23,402 --> 00:08:23,436",9.332986,80.132947,122.988,11.96202324023825,0.0
15089,"00:08:23,436 --> 00:08:23,469",9.332986,80.132947,122.988,11.96202324023825,0.0
15090,"00:08:23,469 --> 00:08:23,503",9.332979,80.132956,122.976,12.020815280171307,0.0013284365616280827
15091,"00:08:23,503 --> 00:08:23,536",9.332979,80.132956,122.976,12.020815280171307,0.0
15092,"00:08:23,536 --> 00:08:23,569",9.332979,80.132956,122.976,12.020815280171307,0.0
15093,"00:08:23,569 --> 00:08:23,603",9.332973,80.132965,122.989,12.020815280171307,0.001259098626085056
15094,"00:08:23,603 --> 00:08:23,636",9.332973,80.132965,122.989,12.020815280171307,0.0
15095,"00:08:23,636 --> 00:08:23,669",9.332973,80.132965,122.989,12.020815280171307,0.0
15096,"00:08:23,669 --> 00:08:23,703",9.332966,80.132974,122.974,12.020815280171307,0.001328436593340243
15097,"00:08:23,703 --> 00:08:23,736",9.332966,80.132974,122.974,12.020815280171307,0.0
15098,"00:08:23,736 --> 00:08:23,769",9.332966,80.132974,122.974,12.020815280171307,0.0
15099,"00:08:23,769 --> 00:08:23,803",9.332959,80.132983,122.992,12.020815280171307,0.0013284366074758208
15100,"00:08:23,803 --> 00:08:23,836",9.332959,80.132983,122.992,12.020815280171307,0.0
15101,"00:08:23,836 --> 00:08:23,870",9.332959,80.132983,122.992,12.020815280171307,0.0
15102,"00:08:23,870 --> 00:08:23,903",9.332953,80.132992,122.984,12.020815280171307,0.0012590986770062368
15103,"00:08:23,903 --> 00:08:23,936",9.332953,80.132992,122.984,12.020815280171307,0.0
15104,"00:08:23,936 --> 00:08:23,970",9.332953,80.132992,122.984,12.020815280171307,0.0
15105,"00:08:23,970 --> 00:08:24,003",9.332946,80.133001,123.000,12.020815280171307,0.0013284366391879167
15106,"00:08:24,003 --> 00:08:24,036",9.332946,80.133001,123.000,12.020815280171307,0.0
15107,"00:08:24,036 --> 00:08:24,070",9.332946,80.133001,123.000,12.020815280171307,0.0
15108,"00:08:24,070 --> 00:08:24,103",9.332940,80.133010,122.992,11.94026800369238,0.0012590987079160161
15109,"00:08:24,103 --> 00:08:24,137",9.332940,80.133010,122.992,11.94026800369238,0.0
15110,"00:08:24,137 --> 00:08:24,170",9.332940,80.133010,122.992,11.94026800369238,0.0
15111,"00:08:24,170 --> 00:08:24,203",9.332933,80.133018,123.009,11.94026800369238,0.0012394738886733329
15112,"00:08:24,203 --> 00:08:24,237",9.332933,80.133018,123.009,11.94026800369238,0.0
15113,"00:08:24,237 --> 00:08:24,270",9.332933,80.133018,123.009,11.94026800369238,0.0
15114,"00:08:24,270 --> 00:08:24,303",9.332927,80.133027,123.003,11.94026800369238,0.0012590987403615513
15115,"00:08:24,303 --> 00:08:24,337",9.332927,80.133027,123.003,11.94026800369238,0.0
15116,"00:08:24,337 --> 00:08:24,370",9.332927,80.133027,123.003,11.94026800369238,0.0
15117,"00:08:24,370 --> 00:08:24,403",9.332920,80.133036,123.021,11.94026800369238,0.00132843670133808
15118,"00:08:24,403 --> 00:08:24,437",9.332920,80.133036,123.021,11.94026800369238,0.0
15119,"00:08:24,437 --> 00:08:24,470",9.332920,80.133036,123.021,11.94026800369238,0.0
15120,"00:08:24,470 --> 00:08:24,504",9.332914,80.133044,123.011,11.94026800369238,0.0011648524480771577
15121,"00:08:24,504 --> 00:08:24,537",9.332914,80.133044,123.011,11.94026800369238,0.0
15122,"00:08:24,537 --> 00:08:24,570",9.332914,80.133044,123.011,11.94026800369238,0.0
15123,"00:08:24,570 --> 00:08:24,604",9.332908,80.133053,123.015,12.020815280171307,0.001259098787371566
15124,"00:08:24,604 --> 00:08:24,637",9.332908,80.133053,123.015,12.020815280171307,0.0
15125,"00:08:24,637 --> 00:08:24,670",9.332908,80.133053,123.015,12.020815280171307,0.0
15126,"00:08:24,670 --> 00:08:24,704",9.332901,80.133062,122.998,12.020815280171307,0.0013284367449508934
15127,"00:08:24,704 --> 00:08:24,737",9.332901,80.133062,122.998,12.020815280171307,0.0
15128,"00:08:24,737 --> 00:08:24,770",9.332901,80.133062,122.998,12.020815280171307,0.0
15129,"00:08:24,770 --> 00:08:24,804",9.332895,80.133071,123.002,12.020815280171307,0.001259098820829857
15130,"00:08:24,804 --> 00:08:24,837",9.332895,80.133071,123.002,12.020815280171307,0.0
15131,"00:08:24,837 --> 00:08:24,871",9.332895,80.133071,123.002,12.020815280171307,0.0
15132,"00:08:24,871 --> 00:08:24,904",9.332888,80.133080,122.993,12.020815280171307,0.0013284367753888995
15133,"00:08:24,904 --> 00:08:24,937",9.332888,80.133080,122.993,12.020815280171307,0.0
15134,"00:08:24,937 --> 00:08:24,971",9.332888,80.133080,122.993,12.020815280171307,0.0
15135,"00:08:24,971 --> 00:08:25,004",9.332882,80.133088,123.006,12.020815280171307,0.0011648525159597956
15136,"00:08:25,004 --> 00:08:25,037",9.332882,80.133088,123.006,12.020815280171307,0.0
15137,"00:08:25,037 --> 00:08:25,071",9.332882,80.133088,123.006,12.020815280171307,0.0
15138,"00:08:25,071 --> 00:08:25,104",9.332875,80.133098,123.000,12.020815280171307,0.0014212913813191025
15139,"00:08:25,104 --> 00:08:25,138",9.332875,80.133098,123.000,12.020815280171307,0.0
15140,"00:08:25,138 --> 00:08:25,171",9.332875,80.133098,123.000,12.020815280171307,0.0
15141,"00:08:25,171 --> 00:08:25,204",9.332868,80.133107,123.017,12.020815280171307,0.001328436822394442
15142,"00:08:25,204 --> 00:08:25,238",9.332868,80.133107,123.017,12.020815280171307,0.0
15143,"00:08:25,238 --> 00:08:25,271",9.332868,80.133107,123.017,12.020815280171307,0.0
15144,"00:08:25,271 --> 00:08:25,304",9.332862,80.133115,123.006,11.94026800369238,0.0011648525593767676
15145,"00:08:25,304 --> 00:08:25,338",9.332862,80.133115,123.006,11.94026800369238,0.0
15146,"00:08:25,338 --> 00:08:25,371",9.332862,80.133115,123.006,11.94026800369238,0.0
15147,"00:08:25,371 --> 00:08:25,404",9.332856,80.133124,123.019,11.94026800369238,0.0012590989163163099
15148,"00:08:25,404 --> 00:08:25,438",9.332856,80.133124,123.019,11.94026800369238,0.0
15149,"00:08:25,438 --> 00:08:25,471",9.332856,80.133124,123.019,11.94026800369238,0.0
15150,"00:08:25,471 --> 00:08:25,505",9.332849,80.133133,123.002,11.94026800369238,0.0013284368671652653
15151,"00:08:25,505 --> 00:08:25,538",9.332849,80.133133,123.002,11.94026800369238,0.0
15152,"00:08:25,538 --> 00:08:25,571",9.332849,80.133133,123.002,11.94026800369238,0.0
15153,"00:08:25,571 --> 00:08:25,605",9.332842,80.133142,123.012,11.94026800369238,0.0013284368847754037
15154,"00:08:25,605 --> 00:08:25,638",9.332842,80.133142,123.012,11.94026800369238,0.0
15155,"00:08:25,638 --> 00:08:25,671",9.332842,80.133142,123.012,11.94026800369238,0.0
15156,"00:08:25,671 --> 00:08:25,705",9.332836,80.133150,122.998,11.94026800369238,0.0011648526131520817
15157,"00:08:25,705 --> 00:08:25,738",9.332836,80.133150,122.998,11.94026800369238,0.0
15158,"00:08:25,738 --> 00:08:25,771",9.332836,80.133150,122.998,11.94026800369238,0.0
15159,"00:08:25,771 --> 00:08:25,805",9.332830,80.133159,123.009,11.94026800369238,0.0012590989821150435
15160,"00:08:25,805 --> 00:08:25,838",9.332830,80.133159,123.009,11.94026800369238,0.0
15161,"00:08:25,838 --> 00:08:25,872",9.332830,80.133159,123.009,11.94026800369238,0.0
15162,"00:08:25,872 --> 00:08:25,905",9.332823,80.133168,122.998,11.94026800369238,0.0013284369269982968
15163,"00:08:25,905 --> 00:08:25,938",9.332823,80.133168,122.998,11.94026800369238,0.0
15164,"00:08:25,938 --> 00:08:25,972",9.332823,80.133168,122.998,11.94026800369238,0.0
15165,"00:08:25,972 --> 00:08:26,005",9.332816,80.133176,123.008,11.94026800369238,0.0012394741215377922
15166,"00:08:26,005 --> 00:08:26,038",9.332816,80.133176,123.008,11.94026800369238,0.0
15167,"00:08:26,038 --> 00:08:26,072",9.332816,80.133176,123.008,11.94026800369238,0.0
15168,"00:08:26,072 --> 00:08:26,105",9.332810,80.133185,122.997,11.94026800369238,0.001259099030277639
15169,"00:08:26,105 --> 00:08:26,139",9.332810,80.133185,122.997,11.94026800369238,0.0
15170,"00:08:26,139 --> 00:08:26,172",9.332810,80.133185,122.997,11.94026800369238,0.0
15171,"00:08:26,172 --> 00:08:26,205",9.332804,80.133194,123.008,12.0,0.001259099045364935
15172,"00:08:26,205 --> 00:08:26,239",9.332804,80.133194,123.008,12.0,0.0
15173,"00:08:26,239 --> 00:08:26,272",9.332804,80.133194,123.008,12.0,0.0
15174,"00:08:26,272 --> 00:08:26,305",9.332796,80.133204,122.996,12.0,0.0014923425882980982
15175,"00:08:26,305 --> 00:08:26,339",9.332796,80.133204,122.996,12.0,0.0
15176,"00:08:26,339 --> 00:08:26,372",9.332796,80.133204,122.996,12.0,0.0
15177,"00:08:26,372 --> 00:08:26,405",9.332790,80.133212,123.006,12.0,0.001164852710683044
15178,"00:08:26,405 --> 00:08:26,439",9.332790,80.133212,123.006,12.0,0.0
15179,"00:08:26,439 --> 00:08:26,472",9.332790,80.133212,123.006,12.0,0.0
15180,"00:08:26,472 --> 00:08:26,506",9.332783,80.133221,122.997,12.0,0.001328437022282545
15181,"00:08:26,506 --> 00:08:26,539",9.332783,80.133221,122.997,12.0,0.0
15182,"00:08:26,539 --> 00:08:26,572",9.332783,80.133221,122.997,12.0,0.0
15183,"00:08:26,572 --> 00:08:26,606",9.332777,80.133230,123.011,11.94026800369238,0.0012590991122117816
15184,"00:08:26,606 --> 00:08:26,639",9.332777,80.133230,123.011,11.94026800369238,0.0
15185,"00:08:26,639 --> 00:08:26,672",9.332777,80.133230,123.011,11.94026800369238,0.0
15186,"00:08:26,672 --> 00:08:26,706",9.332771,80.133239,123.001,11.94026800369238,0.0012590991270898522
15187,"00:08:26,706 --> 00:08:26,739",9.332771,80.133239,123.001,11.94026800369238,0.0
15188,"00:08:26,739 --> 00:08:26,772",9.332771,80.133239,123.001,11.94026800369238,0.0
15189,"00:08:26,772 --> 00:08:26,806",9.332764,80.133247,123.011,11.860016863394419,0.0012394742250321895
15190,"00:08:26,806 --> 00:08:26,839",9.332764,80.133247,123.011,11.860016863394419,0.0
15191,"00:08:26,839 --> 00:08:26,873",9.332764,80.133247,123.011,11.860016863394419,0.0
15192,"00:08:26,873 --> 00:08:26,906",9.332758,80.133256,123.001,11.860016863394419,0.0012590991592210522
15193,"00:08:26,906 --> 00:08:26,939",9.332758,80.133256,123.001,11.860016863394419,0.0
15194,"00:08:26,939 --> 00:08:26,973",9.332758,80.133256,123.001,11.860016863394419,0.0
15195,"00:08:26,973 --> 00:08:27,006",9.332751,80.133264,123.015,11.860016863394419,0.0012394742498022444
15196,"00:08:27,006 --> 00:08:27,039",9.332751,80.133264,123.015,11.860016863394419,0.0
15197,"00:08:27,039 --> 00:08:27,073",9.332751,80.133264,123.015,11.860016863394419,0.0
15198,"00:08:27,073 --> 00:08:27,106",9.332745,80.133273,123.011,11.860016863394419,0.001259099192888009
15199,"00:08:27,106 --> 00:08:27,140",9.332745,80.133273,123.011,11.860016863394419,0.0
15200,"00:08:27,140 --> 00:08:27,173",9.332745,80.133273,123.011,11.860016863394419,0.0
15201,"00:08:27,173 --> 00:08:27,206",9.332739,80.133282,123.035,11.860016863394419,0.0012590992051127762
15202,"00:08:27,206 --> 00:08:27,240",9.332739,80.133282,123.035,11.860016863394419,0.0
15203,"00:08:27,240 --> 00:08:27,273",9.332739,80.133282,123.035,11.860016863394419,0.0
15204,"00:08:27,273 --> 00:08:27,306",9.332732,80.133291,123.036,11.860016863394419,0.0013284371433034154
15205,"00:08:27,306 --> 00:08:27,340",9.332732,80.133291,123.036,11.860016863394419,0.0
15206,"00:08:27,340 --> 00:08:27,373",9.332732,80.133291,123.036,11.860016863394419,0.0
15207,"00:08:27,373 --> 00:08:27,406",9.332726,80.133299,123.061,11.860016863394419,0.0011648528462202261
15208,"00:08:27,406 --> 00:08:27,440",9.332726,80.133299,123.061,11.860016863394419,0.0
15209,"00:08:27,440 --> 00:08:27,473",9.332726,80.133299,123.061,11.860016863394419,0.0
15210,"00:08:27,473 --> 00:08:27,507",9.332719,80.133308,123.059,11.860016863394419,0.0013284371737408791
15211,"00:08:27,507 --> 00:08:27,540",9.332719,80.133308,123.059,11.860016863394419,0.0
15212,"00:08:27,540 --> 00:08:27,573",9.332719,80.133308,123.059,11.860016863394419,0.0
15213,"00:08:27,573 --> 00:08:27,607",9.332713,80.133317,123.075,11.860016863394419,0.0012590992709107156
15214,"00:08:27,607 --> 00:08:27,640",9.332713,80.133317,123.075,11.860016863394419,0.0
15215,"00:08:27,640 --> 00:08:27,673",9.332713,80.133317,123.075,11.860016863394419,0.0
15216,"00:08:27,673 --> 00:08:27,707",9.332707,80.133325,123.065,11.881077392223316,0.0011648528865707006
15217,"00:08:27,707 --> 00:08:27,740",9.332707,80.133325,123.065,11.881077392223316,0.0
15218,"00:08:27,740 --> 00:08:27,773",9.332707,80.133325,123.065,11.881077392223316,0.0
15219,"00:08:27,773 --> 00:08:27,807",9.332700,80.133334,123.077,11.881077392223316,0.0013284372183953537
15220,"00:08:27,807 --> 00:08:27,840",9.332700,80.133334,123.077,11.881077392223316,0.0
15221,"00:08:27,840 --> 00:08:27,874",9.332700,80.133334,123.077,11.881077392223316,0.0
15222,"00:08:27,874 --> 00:08:27,907",9.332694,80.133343,123.066,11.881077392223316,0.0012590993180242559
15223,"00:08:27,907 --> 00:08:27,940",9.332694,80.133343,123.066,11.881077392223316,0.0
15224,"00:08:27,940 --> 00:08:27,974",9.332694,80.133343,123.066,11.881077392223316,0.0
15225,"00:08:27,974 --> 00:08:28,007",9.332687,80.133351,123.078,11.94026800369238,0.0012394743782824715
15226,"00:08:28,007 --> 00:08:28,040",9.332687,80.133351,123.078,11.94026800369238,0.0
15227,"00:08:28,040 --> 00:08:28,074",9.332687,80.133351,123.078,11.94026800369238,0.0
15228,"00:08:28,074 --> 00:08:28,107",9.332681,80.133360,123.065,11.94026800369238,0.001259099349037742
15229,"00:08:28,107 --> 00:08:28,141",9.332681,80.133360,123.065,11.94026800369238,0.0
15230,"00:08:28,141 --> 00:08:28,174",9.332681,80.133360,123.065,11.94026800369238,0.0
15231,"00:08:28,174 --> 00:08:28,207",9.332675,80.133369,123.073,11.881077392223316,0.0012590993663597414
15232,"00:08:28,207 --> 00:08:28,241",9.332675,80.133369,123.073,11.881077392223316,0.0
15233,"00:08:28,241 --> 00:08:28,274",9.332675,80.133369,123.073,11.881077392223316,0.0
15234,"00:08:28,274 --> 00:08:28,307",9.332668,80.133377,123.062,11.881077392223316,0.001239474414993829
15235,"00:08:28,307 --> 00:08:28,341",9.332668,80.133377,123.062,11.881077392223316,0.0
15236,"00:08:28,341 --> 00:08:28,374",9.332668,80.133377,123.062,11.881077392223316,0.0
15237,"00:08:28,374 --> 00:08:28,407",9.332662,80.133386,123.066,11.800423721205947,0.001259099398595203
15238,"00:08:28,407 --> 00:08:28,441",9.332662,80.133386,123.066,11.800423721205947,0.0
15239,"00:08:28,441 --> 00:08:28,474",9.332662,80.133386,123.066,11.800423721205947,0.0
15240,"00:08:28,474 --> 00:08:28,508",9.332655,80.133395,123.057,11.860016863394419,0.0013284373218390854
15241,"00:08:28,508 --> 00:08:28,541",9.332655,80.133395,123.057,11.860016863394419,0.0
15242,"00:08:28,541 --> 00:08:28,574",9.332655,80.133395,123.057,11.860016863394419,0.0
15243,"00:08:28,574 --> 00:08:28,608",9.332649,80.133404,123.070,11.860016863394419,0.0012590994308306202
15244,"00:08:28,608 --> 00:08:28,641",9.332649,80.133404,123.070,11.860016863394419,0.0
15245,"00:08:28,641 --> 00:08:28,674",9.332649,80.133404,123.070,11.860016863394419,0.0
15246,"00:08:28,674 --> 00:08:28,708",9.332642,80.133412,123.059,11.860016863394419,0.0012394744678437513
15247,"00:08:28,708 --> 00:08:28,741",9.332642,80.133412,123.059,11.860016863394419,0.0
15248,"00:08:28,741 --> 00:08:28,774",9.332642,80.133412,123.059,11.860016863394419,0.0
15249,"00:08:28,774 --> 00:08:28,808",9.332636,80.133421,123.069,11.860016863394419,0.0012590994617393662
15250,"00:08:28,808 --> 00:08:28,841",9.332636,80.133421,123.069,11.860016863394419,0.0
15251,"00:08:28,841 --> 00:08:28,875",9.332636,80.133421,123.069,11.860016863394419,0.0
15252,"00:08:28,875 --> 00:08:28,908",9.332630,80.133430,123.060,11.860016863394419,0.0012590994768263899
15253,"00:08:28,908 --> 00:08:28,941",9.332630,80.133430,123.060,11.860016863394419,0.0
15254,"00:08:28,941 --> 00:08:28,975",9.332630,80.133430,123.060,11.860016863394419,0.0
15255,"00:08:28,975 --> 00:08:29,008",9.332623,80.133439,123.068,11.860016863394419,0.0013284373983199693
15256,"00:08:29,008 --> 00:08:29,041",9.332623,80.133439,123.068,11.860016863394419,0.0
15257,"00:08:29,041 --> 00:08:29,075",9.332623,80.133439,123.068,11.860016863394419,0.0
15258,"00:08:29,075 --> 00:08:29,108",9.332617,80.133447,123.054,11.860016863394419,0.0011648530781159868
15259,"00:08:29,108 --> 00:08:29,142",9.332617,80.133447,123.054,11.860016863394419,0.0
15260,"00:08:29,142 --> 00:08:29,175",9.332617,80.133447,123.054,11.860016863394419,0.0
15261,"00:08:29,175 --> 00:08:29,208",9.332610,80.133456,123.059,11.920151005754919,0.0013284374277144765
15262,"00:08:29,208 --> 00:08:29,242",9.332610,80.133456,123.059,11.920151005754919,0.0
15263,"00:08:29,242 --> 00:08:29,275",9.332610,80.133456,123.059,11.920151005754919,0.0
15264,"00:08:29,275 --> 00:08:29,308",9.332604,80.133464,123.040,11.920151005754919,0.001164853107046793
15265,"00:08:29,308 --> 00:08:29,342",9.332604,80.133464,123.040,11.920151005754919,0.0
15266,"00:08:29,342 --> 00:08:29,375",9.332604,80.133464,123.040,11.920151005754919,0.0
15267,"00:08:29,375 --> 00:08:29,408",9.332598,80.133473,123.044,11.920151005754919,0.001259099554743548
15268,"00:08:29,408 --> 00:08:29,442",9.332598,80.133473,123.044,11.920151005754919,0.0
15269,"00:08:29,442 --> 00:08:29,475",9.332598,80.133473,123.044,11.920151005754919,0.0
15270,"00:08:29,475 --> 00:08:29,509",9.332590,80.133482,123.026,11.920151005754919,0.0014041946906587263
15271,"00:08:29,509 --> 00:08:29,542",9.332590,80.133482,123.026,11.920151005754919,0.0
15272,"00:08:29,542 --> 00:08:29,575",9.332590,80.133482,123.026,11.920151005754919,0.0
15273,"00:08:29,575 --> 00:08:29,609",9.332584,80.133491,123.028,11.920151005754919,0.0012590995906804172
15274,"00:08:29,609 --> 00:08:29,642",9.332584,80.133491,123.028,11.920151005754919,0.0
15275,"00:08:29,642 --> 00:08:29,675",9.332584,80.133491,123.028,11.920151005754919,0.0
15276,"00:08:29,675 --> 00:08:29,709",9.332577,80.133499,123.016,11.920151005754919,0.0012394745961058406
15277,"00:08:29,709 --> 00:08:29,742",9.332577,80.133499,123.016,11.920151005754919,0.0
15278,"00:08:29,742 --> 00:08:29,775",9.332577,80.133499,123.016,11.920151005754919,0.0
15279,"00:08:29,775 --> 00:08:29,809",9.332571,80.133508,123.025,11.920151005754919,0.0012590996243467838
15280,"00:08:29,809 --> 00:08:29,842",9.332571,80.133508,123.025,11.920151005754919,0.0
15281,"00:08:29,842 --> 00:08:29,876",9.332571,80.133508,123.025,11.920151005754919,0.0
15282,"00:08:29,876 --> 00:08:29,909",9.332564,80.133517,123.015,11.920151005754919,0.001328437536866524
15283,"00:08:29,909 --> 00:08:29,942",9.332564,80.133517,123.015,11.920151005754919,0.0
15284,"00:08:29,942 --> 00:08:29,976",9.332564,80.133517,123.015,11.920151005754919,0.0
15285,"00:08:29,976 --> 00:08:30,009",9.332558,80.133526,123.025,11.920151005754919,0.0012590996552552648
15286,"00:08:30,009 --> 00:08:30,042",9.332558,80.133526,123.025,11.920151005754919,0.0
15287,"00:08:30,042 --> 00:08:30,076",9.332558,80.133526,123.025,11.920151005754919,0.0
15288,"00:08:30,076 --> 00:08:30,109",9.332551,80.133534,123.019,11.920151005754919,0.001239474647727862
15289,"00:08:30,109 --> 00:08:30,143",9.332551,80.133534,123.019,11.920151005754919,0.0
15290,"00:08:30,143 --> 00:08:30,176",9.332551,80.133534,123.019,11.920151005754919,0.0
15291,"00:08:30,176 --> 00:08:30,209",9.332545,80.133543,123.034,11.920151005754919,0.0012590996888169565
15292,"00:08:30,209 --> 00:08:30,243",9.332545,80.133543,123.034,11.920151005754919,0.0
15293,"00:08:30,243 --> 00:08:30,276",9.332545,80.133543,123.034,11.920151005754919,0.0
15294,"00:08:30,276 --> 00:08:30,309",9.332539,80.133551,123.024,11.860016863394419,0.001164853242124656
15295,"00:08:30,309 --> 00:08:30,343",9.332539,80.133551,123.024,11.860016863394419,0.0
15296,"00:08:30,343 --> 00:08:30,376",9.332539,80.133551,123.024,11.860016863394419,0.0
15297,"00:08:30,376 --> 00:08:30,409",9.332532,80.133559,123.040,11.860016863394419,0.001239474686769544
15298,"00:08:30,409 --> 00:08:30,443",9.332532,80.133559,123.040,11.860016863394419,0.0
15299,"00:08:30,443 --> 00:08:30,476",9.332532,80.133559,123.040,11.860016863394419,0.0
15300,"00:08:30,476 --> 00:08:30,510",9.332526,80.133568,123.028,11.860016863394419,0.0012590997347076227
15301,"00:08:30,510 --> 00:08:30,543",9.332526,80.133568,123.028,11.860016863394419,0.0
15302,"00:08:30,543 --> 00:08:30,576",9.332526,80.133568,123.028,11.860016863394419,0.0
15303,"00:08:30,576 --> 00:08:30,610",9.332519,80.133577,123.043,11.860016863394419,0.0013284376426252545
15304,"00:08:30,610 --> 00:08:30,643",9.332519,80.133577,123.043,11.860016863394419,0.0
15305,"00:08:30,643 --> 00:08:30,676",9.332519,80.133577,123.043,11.860016863394419,0.0
15306,"00:08:30,676 --> 00:08:30,710",9.332513,80.133585,123.030,11.860016863394419,0.001164853297298342
15307,"00:08:30,710 --> 00:08:30,743",9.332513,80.133585,123.030,11.860016863394419,0.0
15308,"00:08:30,743 --> 00:08:30,776",9.332513,80.133585,123.030,11.860016863394419,0.0
15309,"00:08:30,776 --> 00:08:30,810",9.332506,80.133594,123.042,11.860016863394419,0.0013284376744515888
15310,"00:08:30,810 --> 00:08:30,843",9.332506,80.133594,123.042,11.860016863394419,0.0
15311,"00:08:30,843 --> 00:08:30,877",9.332506,80.133594,123.042,11.860016863394419,0.0
15312,"00:08:30,877 --> 00:08:30,910",9.332500,80.133603,123.028,11.94026800369238,0.0012590997990729025
15313,"00:08:30,910 --> 00:08:30,943",9.332500,80.133603,123.028,11.94026800369238,0.0
15314,"00:08:30,943 --> 00:08:30,977",9.332493,80.133612,123.041,11.94026800369238,0.0013284377038457202
15315,"00:08:30,977 --> 00:08:31,010",9.332493,80.133612,123.041,11.94026800369238,0.0
15316,"00:08:31,010 --> 00:08:31,043",9.332493,80.133612,123.041,11.94026800369238,0.0
15317,"00:08:31,043 --> 00:08:31,077",9.332493,80.133612,123.041,11.94026800369238,0.0
15318,"00:08:31,077 --> 00:08:31,110",9.332487,80.133620,123.029,11.94026800369238,0.0011648533522457794
15319,"00:08:31,110 --> 00:08:31,144",9.332487,80.133620,123.029,11.94026800369238,0.0
15320,"00:08:31,144 --> 00:08:31,177",9.332480,80.133629,123.038,11.94026800369238,0.0013284377355563218
15321,"00:08:31,177 --> 00:08:31,210",9.332480,80.133629,123.038,11.94026800369238,0.0
15322,"00:08:31,210 --> 00:08:31,244",9.332480,80.133629,123.038,11.94026800369238,0.0
15323,"00:08:31,244 --> 00:08:31,277",9.332480,80.133629,123.038,11.94026800369238,0.0
15324,"00:08:31,277 --> 00:08:31,310",9.332474,80.133638,123.026,11.94026800369238,0.0012590998648692208
15325,"00:08:31,310 --> 00:08:31,344",9.332474,80.133638,123.026,11.94026800369238,0.0
15326,"00:08:31,344 --> 00:08:31,377",9.332468,80.133647,123.040,11.94026800369238,0.001259099877093561
15327,"00:08:31,377 --> 00:08:31,410",9.332468,80.133647,123.040,11.94026800369238,0.0
15328,"00:08:31,410 --> 00:08:31,444",9.332468,80.133647,123.040,11.94026800369238,0.0
15329,"00:08:31,444 --> 00:08:31,477",9.332468,80.133647,123.040,11.94026800369238,0.0
15330,"00:08:31,477 --> 00:08:31,511",9.332461,80.133656,123.026,11.94026800369238,0.0013284377802096747
15331,"00:08:31,511 --> 00:08:31,544",9.332461,80.133656,123.026,11.94026800369238,0.0
15332,"00:08:31,544 --> 00:08:31,577",9.332461,80.133656,123.026,11.94026800369238,0.0
15333,"00:08:31,577 --> 00:08:31,611",9.332454,80.133665,123.036,11.94026800369238,0.0013284377942287256
15334,"00:08:31,611 --> 00:08:31,644",9.332454,80.133665,123.036,11.94026800369238,0.0
15335,"00:08:31,644 --> 00:08:31,677",9.332448,80.133673,123.030,11.94026800369238,0.001164853436236471
15336,"00:08:31,677 --> 00:08:31,711",9.332448,80.133673,123.030,11.94026800369238,0.0
15337,"00:08:31,711 --> 00:08:31,744",9.332448,80.133673,123.030,11.94026800369238,0.0
15338,"00:08:31,744 --> 00:08:31,777",9.332442,80.133682,123.047,11.94026800369238,0.001259099942785075
15339,"00:08:31,777 --> 00:08:31,811",9.332442,80.133682,123.047,11.94026800369238,0.0
15340,"00:08:31,811 --> 00:08:31,844",9.332442,80.133682,123.047,11.94026800369238,0.0
15341,"00:08:31,844 --> 00:08:31,878",9.332435,80.133690,123.035,11.94026800369238,0.001239474879820191
15342,"00:08:31,878 --> 00:08:31,911",9.332435,80.133690,123.035,11.94026800369238,0.0
15343,"00:08:31,911 --> 00:08:31,944",9.332435,80.133690,123.035,11.94026800369238,0.0
15344,"00:08:31,944 --> 00:08:31,978",9.332429,80.133699,123.044,11.94026800369238,0.0012590999752289194
15345,"00:08:31,978 --> 00:08:32,011",9.332429,80.133699,123.044,11.94026800369238,0.0
15346,"00:08:32,011 --> 00:08:32,044",9.332429,80.133699,123.044,11.94026800369238,0.0
15347,"00:08:32,044 --> 00:08:32,078",9.332422,80.133709,123.034,11.94026800369238,0.0014212926097234128
15348,"00:08:32,078 --> 00:08:32,111",9.332422,80.133709,123.034,11.94026800369238,0.0
15349,"00:08:32,111 --> 00:08:32,145",9.332422,80.133709,123.034,11.94026800369238,0.0
15350,"00:08:32,145 --> 00:08:32,178",9.332416,80.133718,123.049,11.94026800369238,0.0012591000073589585
15351,"00:08:32,178 --> 00:08:32,211",9.332416,80.133718,123.049,11.94026800369238,0.0
15352,"00:08:32,211 --> 00:08:32,245",9.332416,80.133718,123.049,11.94026800369238,0.0
15353,"00:08:32,245 --> 00:08:32,278",9.332410,80.133726,123.039,11.94026800369238,0.0011648535165958403
15354,"00:08:32,278 --> 00:08:32,311",9.332410,80.133726,123.039,11.94026800369238,0.0
15355,"00:08:32,311 --> 00:08:32,345",9.332410,80.133726,123.039,11.94026800369238,0.0
15356,"00:08:32,345 --> 00:08:32,378",9.332403,80.133735,123.052,11.94026800369238,0.001328437915361102
15357,"00:08:32,378 --> 00:08:32,411",9.332403,80.133735,123.052,11.94026800369238,0.0
15358,"00:08:32,411 --> 00:08:32,445",9.332403,80.133735,123.052,11.94026800369238,0.0
15359,"00:08:32,445 --> 00:08:32,478",9.332397,80.133743,123.039,11.94026800369238,0.001164853542951658
15360,"00:08:32,478 --> 00:08:32,512",9.332397,80.133743,123.039,11.94026800369238,0.0
